utc,epoch,average,maximum,minimum,standard_deviation,quartile1,quartile2,quartile3,anomaly_state
2018-06-17 06:08:20,1529215700,15.46559,15.58705,15.38462,0.07012,15.41498,15.44534,15.51619,0
2018-06-17 07:08:20,1529219300,15.55392,15.66802,15.42510,0.07080,15.50607,15.54656,15.60729,0
2018-06-17 08:08:20,1529222900,15.39040,15.46559,15.34413,0.04007,15.36437,15.38462,15.40486,0
2018-06-17 09:08:20,1529226500,15.48583,15.58705,15.38462,0.06073,15.43522,15.48583,15.53644,0
2018-06-17 10:08:20,1529230100,15.45884,15.54656,15.38462,0.05440,15.42510,15.44534,15.49595,0
2018-06-17 11:08:20,1529233700,15.44245,15.58705,15.34413,0.07760,15.38462,15.42510,15.48583,0
2018-06-17 12:08:20,1529237300,15.50202,15.62753,15.34413,0.08953,15.43522,15.52632,15.57692,0
2018-06-17 13:08:20,1529240900,15.38911,15.50607,15.30364,0.06168,15.34413,15.38462,15.42510,0
2018-06-17 14:08:20,1529244500,15.42142,15.54656,15.30364,0.07808,15.34413,15.42510,15.48583,0
2018-06-17 15:08:20,1529248100,15.28340,15.30364,15.26316,0.02024,15.27328,15.28340,15.29352,0
2018-06-18 16:08:20,1529338100,15.34413,15.34413,15.34413,0.00000,15.34413,15.34413,15.34413,0
2018-06-18 17:08:20,1529341700,15.46964,15.58705,15.38462,0.06389,15.42510,15.46559,15.50607,0
2018-06-18 18:08:20,1529345300,15.42510,15.50607,15.34413,0.05726,15.38462,15.42510,15.46559,0
2018-06-18 19:08:20,1529348900,15.49135,15.62753,15.34413,0.09179,15.40486,15.50607,15.56680,0
2018-06-18 20:08:20,1529352500,15.52632,15.62753,15.42510,0.06914,15.47571,15.52632,15.57692,0
2018-06-18 21:08:20,1529356100,15.43016,15.58705,15.34413,0.07954,15.37449,15.40486,15.47571,0
2018-06-18 22:08:20,1529359700,15.48583,15.58705,15.38462,0.06073,15.43522,15.48583,15.53644,2
2018-06-18 23:08:20,1529363300,15.39040,15.46559,15.34413,0.04007,15.36437,15.38462,15.40486,2
2018-06-19 00:08:20,1529366900,15.42510,15.54656,15.30364,0.08097,15.34413,15.42510,15.50607,2
2018-06-19 01:08:20,1529370500,15.44028,15.54656,15.30364,0.08573,15.37449,15.44534,15.51619,4
2018-06-19 02:08:20,1529374100,15.40775,15.50607,15.34413,0.05667,15.36437,15.38462,15.44534,4
2018-06-19 03:08:20,1529377700,15.38462,15.42510,15.34413,0.02561,15.38462,15.38462,15.38462,8
2018-06-19 04:08:20,1529381300,15.38462,15.38462,15.38462,0.00000,15.38462,15.38462,15.38462,8
2018-06-19 14:08:20,1529417300,9.29487,9.29487,9.29487,0.00000,9.29487,9.29487,9.29487,8
2018-06-19 15:08:20,1529420900,15.42510,15.42510,15.42510,0.00000,15.42510,15.42510,15.42510,4
2018-06-19 16:08:20,1529424500,15.39811,15.42510,15.38462,0.01909,15.38462,15.38462,15.40486,0
2018-06-20 15:08:20,1529507300,15.34413,15.38462,15.30364,0.02863,15.33401,15.34413,15.35425,0
2018-06-20 16:08:20,1529510900,15.46559,15.54656,15.38462,0.05726,15.42510,15.46559,15.50607,0
2018-06-20 17:08:20,1529514500,15.36726,15.46559,15.30364,0.05667,15.32389,15.34413,15.40486,0
2018-06-20 18:08:20,1529518100,15.43860,15.54656,15.34413,0.06035,15.38462,15.42510,15.46559,0
2018-06-20 19:08:20,1529521700,15.37787,15.46559,15.30364,0.05440,15.34413,15.36437,15.41498,0
2018-06-20 20:08:20,1529525300,15.44130,15.58705,15.30364,0.09089,15.35425,15.44534,15.50607,0
2018-06-20 21:08:20,1529528900,15.42510,15.54656,15.30364,0.08097,15.36437,15.42510,15.48583,0
2018-06-20 22:08:20,1529532500,15.38911,15.50607,15.30364,0.06168,15.34413,15.38462,15.42510,0
2018-06-20 23:08:20,1529536100,15.45040,15.54656,15.38462,0.05332,15.41498,15.44534,15.47571,0
2018-06-21 00:08:20,1529539700,15.33738,15.38462,15.30364,0.02782,15.31377,15.34413,15.34413,0
2018-06-21 01:08:20,1529543300,15.40775,15.50607,15.30364,0.06440,15.36437,15.42510,15.44534,0
2018-06-21 02:08:20,1529546900,15.34991,15.38462,15.30364,0.02587,15.34413,15.34413,15.36437,0
2018-06-21 04:08:20,1529554100,15.32389,15.34413,15.30364,0.02024,15.31377,15.32389,15.33401,0
2018-06-22 03:08:20,1529636900,15.34413,15.38462,15.30364,0.03306,15.32389,15.34413,15.36437,0
2018-06-22 04:08:20,1529640500,15.42510,15.42510,15.42510,0.00000,15.42510,15.42510,15.42510,0
2018-06-22 09:08:20,1529658500,15.70850,15.70850,15.70850,0.00000,15.70850,15.70850,15.70850,0
2018-06-22 14:08:20,1529676500,15.42510,15.42510,15.42510,0.00000,15.42510,15.42510,15.42510,0
2018-06-22 15:08:20,1529680100,15.38938,15.50607,15.34413,0.04365,15.34413,15.38462,15.38462,0
2018-06-22 16:08:20,1529683700,15.49135,15.62753,15.34413,0.09179,15.40486,15.50607,15.56680,0
2018-06-22 17:08:20,1529687300,15.48872,15.62753,15.34413,0.09883,15.40486,15.50607,15.56680,0
2018-06-22 18:08:20,1529690900,15.43667,15.54656,15.34413,0.06745,15.38462,15.42510,15.48583,0
2018-06-22 19:08:20,1529694500,15.52407,15.62753,15.42510,0.06362,15.46559,15.50607,15.58705,0
2018-06-22 20:08:20,1529698100,15.41835,15.46559,15.38462,0.02782,15.39474,15.42510,15.42510,0
2018-06-22 21:08:20,1529701700,15.47908,15.58705,15.34413,0.07634,15.42510,15.50607,15.54656,0
2018-06-22 22:08:20,1529705300,15.43667,15.54656,15.34413,0.06745,15.38462,15.42510,15.48583,0
2018-06-22 23:08:20,1529708900,15.36726,15.46559,15.30364,0.05667,15.32389,15.34413,15.40486,0
2018-06-23 00:08:20,1529712500,15.41610,15.50607,15.34413,0.05323,15.38462,15.42510,15.46559,0
2018-06-23 01:08:20,1529716100,15.30943,15.38462,15.26316,0.04007,15.28340,15.30364,15.32389,0
2018-06-23 02:08:20,1529719700,15.38057,15.50607,15.22267,0.08953,15.31377,15.40486,15.45547,0
2018-06-23 03:08:20,1529723300,15.30075,15.46559,15.18219,0.08019,15.23279,15.28340,15.34413,0
2018-06-23 04:08:20,1529726900,15.32678,15.42510,15.26316,0.05667,15.28340,15.30364,15.36437,0
2018-06-23 05:08:20,1529730500,15.43860,15.54656,15.30364,0.07634,15.38462,15.46559,15.50607,0
2018-06-23 06:08:20,1529734100,15.37787,15.42510,15.34413,0.02782,15.35425,15.38462,15.38462,0
2018-06-23 07:08:20,1529737700,15.50607,15.62753,15.38462,0.07525,15.44534,15.50607,15.56680,0
2018-06-23 08:08:20,1529741300,15.40775,15.50607,15.34413,0.05667,15.36437,15.38462,15.44534,0
2018-06-23 09:08:20,1529744900,15.42510,15.54656,15.34413,0.07012,15.37449,15.40486,15.47571,0
2018-06-23 10:08:20,1529748500,15.52342,15.62753,15.38462,0.08341,15.46559,15.54656,15.58705,0
2018-06-23 11:08:20,1529752100,15.44824,15.54656,15.38462,0.05667,15.40486,15.42510,15.48583,0
2018-06-23 12:08:20,1529755700,15.51012,15.62753,15.42510,0.06389,15.46559,15.50607,15.54656,0
2018-06-23 13:08:20,1529759300,15.40081,15.46559,15.34413,0.04129,15.38462,15.38462,15.42510,0
2018-06-23 14:08:20,1529762900,15.42960,15.58705,15.30364,0.10871,15.34413,15.38462,15.54656,0
2018-06-23 16:08:20,1529770100,15.31377,15.34413,15.30364,0.01753,15.30364,15.30364,15.31377,0
2018-06-24 03:08:20,1529809700,15.33063,15.42510,15.22267,0.06035,15.30364,15.34413,15.38462,0
2018-06-24 04:08:20,1529813300,15.23077,15.26316,15.18219,0.03030,15.22267,15.22267,15.26316,0
2018-06-24 05:08:20,1529816900,15.39566,15.50607,15.30364,0.06480,15.34413,15.38462,15.44534,0
2018-06-24 06:08:20,1529820500,15.40197,15.54656,15.26316,0.09883,15.32389,15.38462,15.48583,0
2018-06-24 07:08:20,1529824100,15.44310,15.58705,15.34413,0.08343,15.38462,15.42510,15.50607,0
2018-06-24 08:08:20,1529827700,15.47137,15.54656,15.38462,0.05042,15.44534,15.46559,15.50607,0
2018-06-24 09:08:20,1529831300,15.37652,15.42510,15.34413,0.03030,15.34413,15.38462,15.38462,0
2018-06-24 10:08:20,1529834900,15.47663,15.58705,15.38462,0.06480,15.42510,15.46559,15.52632,0
2018-06-24 11:08:20,1529838500,15.42510,15.54656,15.34413,0.07012,15.37449,15.40486,15.47571,0
2018-06-24 12:08:20,1529842100,15.51619,15.62753,15.38462,0.08034,15.45547,15.52632,15.58705,0
2018-06-24 13:08:20,1529845700,15.49798,15.54656,15.42510,0.04721,15.46559,15.50607,15.54656,0
2018-06-24 14:08:20,1529849300,15.37725,15.50607,15.30364,0.06181,15.34413,15.34413,15.40486,0
2018-06-24 16:08:20,1529856500,15.37112,15.38462,15.34413,0.01908,15.36437,15.38462,15.38462,0
2018-06-25 15:08:20,1529939300,15.34413,15.34413,15.34413,0.00000,15.34413,15.34413,15.34413,0
2018-06-25 16:08:20,1529942900,15.40486,15.50607,15.30364,0.06914,15.35425,15.40486,15.45547,0
2018-06-25 17:08:20,1529946500,15.35570,15.46559,15.26316,0.06745,15.30364,15.34413,15.40486,0
2018-06-25 18:08:20,1529950100,15.43860,15.54656,15.34413,0.06035,15.38462,15.42510,15.46559,0
2018-06-25 19:08:20,1529953700,15.36032,15.42510,15.30364,0.04129,15.34413,15.34413,15.38462,0
2018-06-25 20:08:20,1529957300,15.43522,15.54656,15.30364,0.08034,15.37449,15.44534,15.50607,0
2018-06-25 21:08:20,1529960900,15.39618,15.50607,15.30364,0.06745,15.34413,15.38462,15.44534,0
2018-06-25 22:08:20,1529964500,15.38462,15.54656,15.26316,0.09495,15.30364,15.36437,15.44534,0
2018-06-25 23:08:20,1529968100,15.39618,15.46559,15.34413,0.04171,15.36437,15.38462,15.42510,0
2018-06-26 00:08:20,1529971700,15.27473,15.30364,15.22267,0.02833,15.26316,15.26316,15.30364,0
2018-06-26 01:08:20,1529975300,15.35628,15.46559,15.22267,0.07254,15.31377,15.36437,15.41498,0
2018-06-26 02:08:20,1529978900,15.23617,15.30364,15.18219,0.03817,15.22267,15.22267,15.26316,0
2018-06-26 04:08:20,1529986100,15.22267,15.26316,15.18219,0.03306,15.20243,15.22267,15.24292,0
2018-06-28 03:08:20,1530155300,15.35762,15.42510,15.26316,0.06881,15.32389,15.38462,15.40486,0
2018-06-28 04:08:20,1530158900,15.34413,15.46559,15.26316,0.07012,15.29352,15.32389,15.39474,0
2018-06-28 05:08:20,1530162500,15.43522,15.54656,15.30364,0.08034,15.37449,15.44534,15.50607,0
2018-06-28 06:08:20,1530166100,15.37449,15.46559,15.30364,0.04854,15.34413,15.36437,15.39474,0
2018-06-28 07:08:20,1530169700,15.50607,15.62753,15.38462,0.07205,15.45547,15.50607,15.55668,0
2018-06-28 08:08:20,1530173300,15.44028,15.54656,15.38462,0.05703,15.38462,15.42510,15.47571,0
2018-06-28 09:08:20,1530176900,15.48583,15.58705,15.38462,0.06914,15.43522,15.48583,15.53644,0
2018-06-28 10:08:20,1530180500,15.46559,15.58705,15.34413,0.08097,15.40486,15.46559,15.52632,0
2018-06-28 11:08:20,1530184100,15.43667,15.54656,15.34413,0.06745,15.38462,15.42510,15.48583,0
2018-06-28 12:08:20,1530187700,15.49708,15.58705,15.42510,0.05323,15.46559,15.50607,15.54656,0
2018-06-28 13:08:20,1530191300,15.36437,15.42510,15.30364,0.03876,15.34413,15.36437,15.38462,0
2018-06-28 14:08:20,1530194900,15.35762,15.50607,15.22267,0.08641,15.30364,15.32389,15.43522,0
2018-06-28 16:08:20,1530202100,15.28340,15.30364,15.26316,0.02024,15.27328,15.28340,15.29352,0
2018-06-29 02:08:20,1530238100,15.38462,15.38462,15.38462,0.00000,15.38462,15.38462,15.38462,0
2018-06-29 03:08:20,1530241700,15.27665,15.34413,15.22267,0.04476,15.23279,15.28340,15.30364,0
2018-06-29 04:08:20,1530245300,15.13495,15.18219,15.10122,0.02782,15.11134,15.14170,15.14170,0
2018-06-29 05:08:20,1530248900,15.26721,15.38462,15.18219,0.06389,15.22267,15.26316,15.30364,0
2018-06-29 06:08:20,1530252500,15.26316,15.38462,15.14170,0.08097,15.20243,15.26316,15.32389,0
2018-06-29 07:08:20,1530256100,15.37305,15.46559,15.26316,0.06745,15.32389,15.38462,15.42510,0
2018-06-29 08:08:20,1530259700,15.41353,15.50607,15.30364,0.06745,15.36437,15.42510,15.46559,0
2018-06-29 09:08:20,1530263300,15.32678,15.42510,15.26316,0.05667,15.28340,15.30364,15.36437,0
2018-06-29 10:08:20,1530266900,15.39566,15.50607,15.30364,0.06480,15.34413,15.38462,15.44534,0
2018-06-29 11:08:20,1530270500,15.31039,15.38462,15.26316,0.04321,15.27328,15.30364,15.33401,0
2018-06-29 12:08:20,1530274100,15.34413,15.46559,15.22267,0.08097,15.26316,15.34413,15.42510,0
2018-06-29 13:08:20,1530277700,15.30364,15.38462,15.22267,0.05726,15.26316,15.30364,15.34413,0
2018-06-29 14:08:20,1530281300,15.22267,15.34413,15.14170,0.06005,15.18219,15.20243,15.25304,0
2018-06-29 16:08:20,1530288500,15.18219,15.22267,15.14170,0.03306,15.16194,15.18219,15.20243,0
2018-06-30 03:08:20,1530328100,15.18219,15.26316,15.10122,0.04958,15.14170,15.18219,15.22267,0
2018-06-30 04:08:20,1530331700,15.24292,15.34413,15.14170,0.06914,15.19231,15.24292,15.29352,0
2018-06-30 05:08:20,1530335300,15.32389,15.42510,15.22267,0.06714,15.26316,15.32389,15.38462,0
2018-06-30 06:08:20,1530338900,15.37449,15.54656,15.22267,0.10664,15.29352,15.36437,15.44534,0
2018-06-30 07:08:20,1530342500,15.40775,15.50607,15.34413,0.05667,15.36437,15.38462,15.44534,0
2018-06-30 08:08:20,1530346100,15.47663,15.58705,15.38462,0.06480,15.42510,15.46559,15.52632,0
2018-06-30 09:08:20,1530349700,15.42510,15.50607,15.34413,0.05726,15.38462,15.42510,15.46559,0
2018-06-30 10:08:20,1530353300,15.47571,15.58705,15.34413,0.08034,15.41498,15.48583,15.54656,0
2018-06-30 11:08:20,1530356900,15.46559,15.54656,15.38462,0.05726,15.42510,15.46559,15.50607,0
2018-06-30 12:08:20,1530360500,15.38462,15.50607,15.30364,0.07012,15.33401,15.36437,15.43522,0
2018-06-30 13:08:20,1530364100,15.43185,15.50607,15.34413,0.05440,15.39474,15.44534,15.46559,0
2018-06-30 14:08:20,1530367700,15.26316,15.30364,15.22267,0.02863,15.25304,15.26316,15.27328,0
2018-06-30 15:08:20,1530371300,15.20648,15.22267,15.18219,0.01983,15.18219,15.22267,15.22267,0
2018-06-30 16:08:20,1530374900,15.30364,15.38462,15.22267,0.05726,15.26316,15.30364,15.34413,0
2018-06-30 17:08:20,1530378500,15.24581,15.34413,15.18219,0.05667,15.20243,15.22267,15.28340,0
2018-06-30 18:08:20,1530382100,15.33063,15.42510,15.22267,0.06035,15.30364,15.34413,15.38462,0
2018-06-30 19:08:20,1530385700,15.26316,15.30364,15.22267,0.02863,15.25304,15.26316,15.27328,0
2018-06-30 20:08:20,1530389300,15.39198,15.50607,15.26316,0.07080,15.34413,15.38462,15.44534,0
2018-06-30 21:08:20,1530392900,15.31377,15.42510,15.22267,0.06321,15.26316,15.30364,15.35425,0
2018-06-30 22:08:20,1530396500,15.32099,15.46559,15.22267,0.07760,15.26316,15.30364,15.36437,0
2018-06-30 23:08:20,1530400100,15.33063,15.42510,15.22267,0.06035,15.30364,15.34413,15.38462,0
2018-07-01 00:08:20,1530403700,15.24696,15.26316,15.22267,0.01983,15.22267,15.26316,15.26316,0
2018-07-01 01:08:20,1530407300,15.29352,15.38462,15.18219,0.06321,15.25304,15.30364,15.34413,0
2018-07-01 02:08:20,1530410900,15.20648,15.26316,15.14170,0.03239,15.18219,15.22267,15.22267,0
2018-07-01 03:08:20,1530414500,15.24292,15.34413,15.14170,0.06714,15.18219,15.24292,15.30364,0
2018-07-01 04:08:20,1530418100,15.32941,15.46559,15.22267,0.08147,15.26316,15.30364,15.40486,0
2018-07-01 05:08:20,1530421700,15.33738,15.38462,15.30364,0.02782,15.31377,15.34413,15.34413,0
2018-07-01 06:08:20,1530425300,15.53981,15.66802,15.38462,0.08237,15.49595,15.54656,15.59717,0
2018-07-01 07:08:20,1530428900,15.48872,15.58705,15.42510,0.05667,15.44534,15.46559,15.52632,0
2018-07-01 08:08:20,1530432500,15.55668,15.66802,15.42510,0.08034,15.49595,15.56680,15.62753,0
2018-07-01 09:08:20,1530436100,15.53756,15.66802,15.38462,0.09306,15.46559,15.54656,15.62753,0
2018-07-01 10:08:20,1530439700,15.46559,15.58705,15.38462,0.07012,15.41498,15.44534,15.51619,0
2018-07-01 11:08:20,1530443300,15.52407,15.62753,15.42510,0.06362,15.46559,15.50607,15.58705,0
2018-07-01 12:08:20,1530446900,15.38462,15.42510,15.34413,0.03060,15.36437,15.38462,15.40486,0
2018-07-01 13:08:20,1530450500,15.42105,15.54656,15.26316,0.08953,15.35425,15.44534,15.49595,0
2018-07-01 14:08:20,1530454100,15.37449,15.50607,15.26316,0.08034,15.30364,15.36437,15.43522,0
2018-07-01 15:08:20,1530457700,15.33513,15.46559,15.22267,0.07337,15.30364,15.30364,15.38462,0
2018-07-02 02:08:20,1530497300,15.24067,15.34413,15.14170,0.06362,15.18219,15.22267,15.30364,0
2018-07-02 03:08:20,1530500900,15.16194,15.26316,15.10122,0.04875,15.14170,15.14170,15.18219,0
2018-07-02 04:08:20,1530504500,15.28205,15.42510,15.14170,0.08079,15.22267,15.26316,15.34413,0
2018-07-02 05:08:20,1530508100,15.33603,15.42510,15.22267,0.06965,15.30364,15.34413,15.38462,0
2018-07-02 06:08:20,1530511700,15.39618,15.50607,15.30364,0.06745,15.34413,15.38462,15.44534,0
2018-07-02 07:08:20,1530515300,15.43522,15.54656,15.30364,0.08034,15.37449,15.44534,15.50607,0
2018-07-02 08:08:20,1530518900,15.36437,15.46559,15.30364,0.05356,15.33401,15.34413,15.39474,0
2018-07-02 09:08:20,1530522500,15.45659,15.54656,15.38462,0.05323,15.42510,15.46559,15.50607,0
2018-07-02 10:08:20,1530526100,15.34991,15.42510,15.30364,0.04007,15.32389,15.34413,15.36437,0
2018-07-02 11:08:20,1530529700,15.40081,15.54656,15.26316,0.09089,15.31377,15.40486,15.46559,0
2018-07-02 12:08:20,1530533300,15.36437,15.46559,15.26316,0.06914,15.31377,15.36437,15.41498,0
2018-07-02 13:08:20,1530536900,15.40486,15.42510,15.38462,0.02024,15.39474,15.40486,15.41498,0
2018-07-02 15:08:20,1530544100,15.24002,15.26316,15.18219,0.02949,15.22267,15.26316,15.26316,0
2018-07-03 03:08:20,1530587300,15.20243,15.26316,15.14170,0.04526,15.17206,15.20243,15.23279,0
2018-07-04 02:08:20,1530670100,15.34413,15.34413,15.34413,0.00000,15.34413,15.34413,15.34413,0
2018-07-04 03:08:20,1530673700,15.30364,15.38462,15.18219,0.06611,15.27328,15.32389,15.34413,0
2018-07-04 04:08:20,1530677300,15.25641,15.30364,15.22267,0.02782,15.23279,15.26316,15.26316,0
2018-07-04 05:08:20,1530680900,15.41161,15.50607,15.30364,0.06035,15.38462,15.42510,15.46559,0
2018-07-04 06:08:20,1530684500,15.40486,15.46559,15.34413,0.04526,15.37449,15.40486,15.43522,0
2018-07-04 07:08:20,1530688100,15.46559,15.58705,15.34413,0.07525,15.40486,15.46559,15.52632,0
2018-07-04 08:08:20,1530691700,15.51282,15.62753,15.38462,0.08562,15.44534,15.52632,15.57692,0
2018-07-04 09:08:20,1530695300,15.42510,15.54656,15.34413,0.07012,15.37449,15.40486,15.47571,0
2018-07-04 10:08:20,1530698900,15.48583,15.58705,15.38462,0.06073,15.43522,15.48583,15.53644,0
2018-07-04 11:08:20,1530702500,15.36437,15.42510,15.30364,0.03876,15.34413,15.36437,15.38462,0
2018-07-04 12:08:20,1530706100,15.42060,15.54656,15.30364,0.07739,15.34413,15.42510,15.46559,0
2018-07-04 13:08:20,1530709700,15.40486,15.50607,15.30364,0.06914,15.35425,15.40486,15.45547,0
2018-07-04 14:08:20,1530713300,15.26027,15.46559,14.61539,0.19141,15.26316,15.26316,15.33401,0
2018-07-04 16:08:20,1530720500,15.32794,15.34413,15.30364,0.01983,15.30364,15.34413,15.34413,0
2018-07-05 03:08:20,1530760100,15.25416,15.34413,15.18219,0.05323,15.22267,15.26316,15.30364,0
2018-07-05 04:08:20,1530763700,15.22942,15.34413,15.14170,0.05921,15.18219,15.22267,15.26316,0
2018-07-05 05:08:20,1530767300,15.32164,15.42510,15.22267,0.06362,15.26316,15.30364,15.38462,0
2018-07-05 06:08:20,1530770900,15.40486,15.54656,15.26316,0.09276,15.33401,15.40486,15.47571,0
2018-07-05 07:08:20,1530774500,15.38462,15.50607,15.30364,0.07012,15.33401,15.36437,15.43522,0
2018-07-05 08:08:20,1530778100,15.44534,15.54656,15.34413,0.06073,15.39474,15.44534,15.49595,0
2018-07-05 09:08:20,1530781700,15.33835,15.42510,15.26316,0.05042,15.30364,15.34413,15.36437,0
2018-07-05 10:08:20,1530785300,15.43522,15.54656,15.30364,0.08034,15.37449,15.44534,15.50607,0
2018-07-05 11:08:20,1530788900,15.37112,15.50607,15.26316,0.07634,15.30364,15.34413,15.42510,0
2018-07-05 12:08:20,1530792500,15.33738,15.42510,15.26316,0.05440,15.30364,15.32389,15.37449,0
2018-07-05 13:08:20,1530796100,15.38462,15.46559,15.30364,0.04958,15.34413,15.38462,15.42510,0
2018-07-05 14:08:20,1530799700,15.23954,15.30364,15.18219,0.03490,15.22267,15.24292,15.26316,0
2018-07-05 15:08:20,1530803300,15.31469,15.42510,15.22267,0.06480,15.26316,15.30364,15.36437,0
2018-07-05 16:08:20,1530806900,15.34413,15.42510,15.26316,0.05726,15.30364,15.34413,15.38462,0
2018-07-05 17:08:20,1530810500,15.27473,15.38462,15.18219,0.06745,15.22267,15.26316,15.32389,0
2018-07-05 18:08:20,1530814100,15.34413,15.42510,15.26316,0.04958,15.30364,15.34413,15.38462,0
2018-07-05 19:08:20,1530817700,15.23077,15.26316,15.18219,0.03030,15.22267,15.22267,15.26316,0
2018-07-05 20:08:20,1530821300,15.32389,15.42510,15.22267,0.06073,15.29352,15.32389,15.35425,0
2018-07-05 21:08:20,1530824900,15.28340,15.38462,15.18219,0.06914,15.23279,15.28340,15.33401,0
2018-07-05 22:08:20,1530828500,15.29208,15.42510,15.18219,0.08579,15.22267,15.26316,15.36437,0
2018-07-05 23:08:20,1530832100,15.30870,15.42510,15.18219,0.07692,15.25304,15.32389,15.35425,0
2018-07-06 00:08:20,1530835700,15.23887,15.30364,15.18219,0.04129,15.22267,15.22267,15.26316,0
2018-07-06 01:08:20,1530839300,15.28340,15.30364,15.26316,0.02024,15.27328,15.28340,15.29352,0
2018-07-06 02:08:20,1530842900,15.22267,15.26316,15.18219,0.02337,15.22267,15.22267,15.22267,0
2018-07-06 04:08:20,1530850100,15.30364,15.34413,15.26316,0.03306,15.28340,15.30364,15.32389,0
2018-07-07 04:08:20,1530936500,15.27328,15.30364,15.22267,0.03357,15.25304,15.28340,15.30364,0
2018-07-07 13:08:20,1530968900,15.28340,15.30364,15.26316,0.02024,15.27328,15.28340,15.29352,0
2018-07-08 02:08:20,1531015700,15.22267,15.26316,15.18219,0.03306,15.20243,15.22267,15.24292,0
2018-07-08 03:08:20,1531019300,15.30364,15.30364,15.30364,0.00000,15.30364,15.30364,15.30364,0
2018-07-09 01:08:20,1531098500,15.28340,15.30364,15.26316,0.02024,15.27328,15.28340,15.29352,0
2018-07-09 03:08:20,1531105700,15.30364,15.38462,15.22267,0.05726,15.26316,15.30364,15.34413,0
2018-07-09 04:08:20,1531109300,15.25416,15.34413,15.18219,0.04588,15.22267,15.26316,15.26316,0
2018-07-09 05:08:20,1531112900,15.40486,15.50607,15.30364,0.06073,15.35425,15.40486,15.45547,0
2018-07-09 06:08:20,1531116500,15.35088,15.42510,15.30364,0.04321,15.31377,15.34413,15.37449,0
2018-07-09 07:08:20,1531120100,15.47773,15.58705,15.34413,0.07254,15.43522,15.48583,15.53644,0
